id,birthdate,career_ast,career_fg,career_fg3,career_ft,career_g,career_per,career_pts,career_trb,career_ws,career_efg,college,draft_round,draft_year,height,name,position,shoots,weight,birth_year,birth_month,birth_day,career_ast normalized,career_fg normalized,career_fg3 normalized,career_ft normalized,career_g normalized,career_per normalized,career_pts normalized,career_trb normalized,career_ws normalized,career_efg normalized,height normalized,weight normalized,attended_college,Point Guard,Shooting Guard,Small Forward,Power Forward,Center,Forward,Guard,career_revenue,adjusted_career_revenue
thibepe01,1961-10-03,0.5,45.3,28.6,62.6,93,10.5,5.0,1.5,0.1,45.6,Saint Mary's College of California,4th round,1983,79,Peter Thibeaux,Small Forward,Right,210,1961,10,3,-0.7466923604322199,0.180468475412452,0.47933495009932486,-0.4496155590613745,-0.7932075983609059,-0.3059119067423412,-0.48484809432446113,-0.7960061184672999,-0.6326730014336597,-0.04629107285177131,0.04746946985585768,-0.1428374338341506,1,0,0,1,0,0,1,0,85000,82105
thomaet01,1978-04-01,0.4,51.3,0.0,60.3,409,14.5,5.7,4.7,14.9,51.3,Syracuse University,1st round,2000,81,Etan Thomas,Power Forward and Center,Right,256,1978,4,1,-0.8136946769979698,0.9218057782154763,-1.2930124028164887,-0.5964884238205989,0.14881502335032842,0.4429676072740488,-0.34459339211817147,0.6021344060583753,-0.13280673380037103,0.6394145380024656,0.6156392918750757,1.6101189836304752,1,0,0,0,1,1,1,0,44671228,26257370
thomais02,1989-02-07,5.1,43.7,36.0,87.4,485,20.3,18.6,2.5,45.3,50.7,University of Washington,2nd round,2011,69,Isaiah Thomas,Point Guard and Shooting Guard,Left,185,1989,2,7,2.335414201592276,-0.017221472001687072,0.9379143351195003,1.1340570696467807,0.3753774260403721,1.5288429025978145,2.240100405683452,-0.3590872045530264,0.8939455997166543,0.5672350000178097,-2.793379640240232,-1.095531138977969,1,1,1,0,0,0,0,1,29120094,14576270
thomais01,1961-04-30,9.3,45.2,29.0,75.9,979,18.1,19.2,3.6,80.7,46.5,Indiana University,1st round,1981,73,Isiah Thomas,Point Guard,Right,180,1961,4,30,5.149511497353773,0.16811285369906898,0.5041230249652802,0.39969274585066045,1.8480330435256564,1.1169591698888002,2.3603187218602715,0.12152360075267443,2.0895716722989803,0.061978234125213374,-1.6570399962017963,-1.2860698800067327,1,1,0,0,0,0,0,1,16681000,14026300
thomaji01,1960-10-19,2.3,47.1,17.0,76.3,161,12.5,8.4,2.6,4.9,47.5,Indiana University,2nd round,1983,75,Jim Thomas,Shooting Guard,Right,190,1960,10,19,0.4593493377512785,0.4028696662533598,-0.2395192210133828,0.42523585276530756,-0.5904938696382352,0.06852785026585383,0.1963890306775172,-0.315395313161599,-0.4705542119309715,0.182277464099641,-1.0888701741825784,-0.9049923979492053,1,0,1,0,0,0,0,1,150000,147616
thomajo02,1975-09-08,0.3,50.2,0.0,59.1,208,9.4,2.7,2.1,3.2,50.2,University of Minnesota,1st round,1997,81,John Thomas,Power Forward and Center,Right,265,1975,9,8,-0.8806969935637197,0.7858939393682558,-1.2930124028164887,-0.6731177445645415,-0.45038291007991876,-0.5118537730968483,-0.94568497300227,-0.5338547701187357,-0.5279712832131737,0.5070853850305959,0.6156392918750757,1.95308871748225,1,0,0,0,1,1,1,0,2492118,1708225
thomake01,1977-07-25,1.5,46.5,24.4,69.9,632,13.9,9.3,6.9,31.2,47.1,University of New Mexico,1st round,1999,79,Kenny Thomas,Power Forward,Right,261,1977,7,25,-0.07666919477472071,0.3287359359730572,0.21906016400679265,0.016546142130945553,0.8135968101908514,0.3306356801715904,0.37671650494274683,1.5633560166697769,0.41772165555250773,0.13415777210987012,0.04746946985585768,1.800657724659239,1,0,0,0,1,0,1,0,54613164,32224370
thomaku01,1972-10-04,1.1,48.6,28.1,76.0,1110,13.9,8.1,6.6,64.2,48.7,Texas Christian University,1st round,1995,81,Kurt Thomas,Center and Power Forward,Right,230,1972,10,4,-0.3446784610377203,0.5882039919541159,0.4483498565168806,0.406078522579322,2.23855507974139,0.3306356801715904,0.1362798725891072,1.4322803424954946,1.5322883333834894,0.3266365400689545,0.6156392918750757,0.6193175302809041,1,0,0,0,1,1,1,0,63543623,39202652
thomati01,1977-02-26,1.5,43.7,36.9,75.8,824,14.0,11.5,4.1,35.2,49.7,Villanova University,1st round,1997,82,Tim Thomas,Power Forward and Small Forward,Right,230,1977,2,26,-0.07666919477472071,-0.017221472001687072,0.9936875035678999,0.393306969121998,1.385964985407804,0.3493576680220001,0.8175169975910855,0.33998305770981097,0.5528206468047481,0.4469357700433821,0.8997242028846847,0.6193175302809041,1,0,0,1,1,0,1,0,97873455,60838860
thomaty01,1986-08-17,0.9,43.8,23.5,73.2,402,14.8,7.7,4.8,13.0,43.9,Louisiana State University,1st round,2006,81,Tyrus Thomas,Power Forward and Center,Right,215,1986,8,17,-0.4786830941692202,-0.004865850288304039,0.163286995558393,0.22727677417678857,0.12794743362887703,0.4991335708252782,0.05613432847122752,0.6458262974498025,-0.19697875464518513,-0.2507997638082986,0.6156392918750757,0.04770130719461309,1,0,0,0,1,1,1,0,46637127,25124070
thomptr02,1990-05-20,0.1,39.3,30.8,71.4,24,12.0,2.4,1.0,0.0,42.6,University of Georgia,2nd round,2011,82,Trey Thompkins,Center,Right,245,1990,5,20,-1.0147016266952196,-0.5608688273905722,0.6156693618620797,0.11233279306087428,-0.9989024113294982,-0.025082088986194927,-1.00579413109068,-1.0144655754244365,-0.6360504762149658,-0.40718876277505417,0.8997242028846847,1.190933753367195,1,0,0,0,0,1,0,0,1235799,654454
thompbe01,1962-08-30,1.3,43.9,0.0,78.9,204,10.2,5.3,1.7,3.4,43.9,"California State University, Fresno",1st round,1984,78,Bernard Thompson,Small Forward and Power Forward and Shooting Guard,Right,210,1962,8,30,-0.21067382790622052,0.007489771425079873,-1.2930124028164887,0.5912660477105178,-0.46230724706360526,-0.3620778702935706,-0.4247389362360513,-0.7086223356844452,-0.5212163336505616,-0.2507997638082986,-0.23661544115375133,-0.1428374338341506,1,0,1,1,1,0,1,1,470000,434385
thompbi01,1963-12-01,1.7,50.5,15.4,67.4,300,13.2,8.6,5.4,9.6,50.5,University of Louisville,1st round,1986,79,Billy Thompson,Small Forward,Right,195,1963,12,1,0.05733543835677909,0.8229608045084067,-0.3386715204772045,-0.1430982760856023,-0.176123159455129,0.19958176521872192,0.23646180273645695,0.9079776457983668,-0.3118128972095893,0.5431751540229238,0.04746946985585768,-0.7144536569204416,1,0,0,1,0,0,1,0,895000,783778
thompbr01,1970-07-19,1.7,40.9,37.6,64.7,168,13.4,4.5,0.9,2.0,51.9,"Texas A&M University, Oklahoma State University",1st round,1994,76,Brooks Thompson,Point Guard,Left,193,1970,7,19,0.05733543835677909,-0.3631788799764322,1.0370666345833222,-0.3155142477594742,-0.5696262799167838,0.23702574091954165,-0.5850300244718108,-1.058157466815864,-0.5685009805888457,0.7115940759871223,-0.8047852631729693,-0.7906691533319471,1,1,0,0,0,0,0,1,2807300,2046505
thompdi01,1983-02-23,0.2,42.5,30.8,87.5,16,16.4,2.8,1.2,0.2,47.5,"University of California, Los Angeles",2nd round,2005,79,Dijon Thompson,Shooting Guard and Small Forward,Right,195,1983,2,23,-0.9476993101294696,-0.16548893256229227,0.6156693618620797,1.1404428463754421,-1.0227510852968713,0.7986853764318338,-0.9256485869728001,-0.927081792641582,-0.6292955266523538,0.182277464099641,0.04746946985585768,-0.7144536569204416,1,0,1,1,0,0,1,1,487863,292851
thompja02,1986-07-21,1.1,49.6,14.3,65.7,588,13.5,8.9,6.6,23.8,49.7,Rider University,1st round,2008,83,Jason Thompson,Power Forward and Center,Right,250,1986,7,21,-0.3446784610377203,0.7117602090879532,-0.4068387263585819,-0.25165648047285505,0.6824291033702998,0.25574772876995133,0.29657096082486695,1.4322803424954946,0.16778852173586342,0.4469357700433821,1.1838091138942937,1.3814724943959589,1,0,0,0,1,1,1,0,34690751,18024560
thompke01,1971-02-07,0.2,42.9,0.0,50.0,14,4.9,0.9,0.9,0.0,42.9,North Carolina State University,2nd round,1993,83,Kevin Thompson,Center,Right,260,1971,2,7,-0.9476993101294696,-0.1160664457087575,-1.2930124028164887,-1.2542234268727759,-1.0287132537887145,-1.354343226365287,-1.306339921532729,-1.058157466815864,-0.6360504762149658,-0.3710989937827262,1.1838091138942937,1.7625499764534862,1,0,0,0,0,1,0,0,150000,114669
thompkl01,1990-02-08,2.3,45.9,41.9,84.8,615,16.4,19.5,3.5,46.8,55.1,Washington State University,1st round,2011,79,Klay Thompson,Shooting Guard,Right,215,1990,2,8,0.4593493377512785,0.2546022056927546,1.3035384393923428,0.9680268747015703,0.7629183780101837,0.7986853764318338,2.420427879948681,0.07783170936124705,0.9446077214362444,1.0965516119052912,0.04746946985585768,0.04770130719461309,1,0,1,0,0,0,0,1,59796045,29849402
thompla01,1961-06-23,1.2,49.2,15.4,73.7,985,13.6,7.9,6.8,35.0,49.2,University of Texas at Austin,1st round,1982,82,LaSalle Thompson,Center,Right,245,1961,6,23,-0.2776761444719705,0.6623377222344184,-0.3386715204772045,0.25920565782009813,1.8659195490011862,0.274469716620361,0.09620710053016746,1.5196641252783494,0.5460656972421359,0.3867861550561683,0.8997242028846847,1.190933753367195,1,0,0,0,0,1,0,0,12658500,10163697
thompmy01,1955-01-30,2.3,50.4,8.3,65.5,935,15.7,13.7,7.4,59.1,50.4,University of Minnesota,1st round,1978,82,Mychal Thompson,Center and Power Forward,Right,226,1955,1,30,0.4593493377512785,0.8106051827950228,-0.7786598493479134,-0.26442803393017905,1.7168653367051048,0.6676314614789657,1.2583174902394243,1.7818154736269134,1.3600371195368832,0.531145231025481,0.8997242028846847,0.4668865374578932,1,0,0,0,1,1,1,0,5291000,4674262
thomppa01,1961-05-25,1.5,43.2,21.0,79.2,154,13.7,8.9,3.5,4.9,43.8,Tulane University,3rd round,1983,78,Paul Thompson,Small Forward,Right,210,1961,5,25,-0.07666919477472071,-0.07899958056860576,0.008361527646171544,0.6104233778965035,-0.6113614593596867,0.2931917044707707,0.29657096082486695,0.07783170936124705,-0.4705542119309715,-0.26282968680574154,-0.23661544115375133,-0.1428374338341506,1,0,0,1,0,0,1,0,175000,172105
thomptr01,1991-03-13,0.9,51.9,0.0,61.0,562,15.4,9.2,8.6,40.0,51.9,University of Texas at Austin,1st round,2011,82,Tristan Thompson,Power Forward and Center,Left Right,238,1991,3,13,-0.4786830941692202,0.9959395084957788,-1.2930124028164887,-0.5517879867199652,0.6049209129763374,0.6114654979277366,0.35668011891327656,2.306118170324041,0.7149394363074362,0.7115940759871223,0.8997242028846847,0.924179515926926,1,0,0,0,1,1,1,0,62924415,31577000
thornal01,1983-12-07,1.2,45.2,29.3,74.7,296,12.3,11.9,4.2,6.1,46.5,Florida State University,1st round,2007,80,Al Thornton,Small Forward and Power Forward,Right,220,1983,12,7,-0.2776761444719705,0.16811285369906898,0.5227140811147468,0.32306342510671726,-0.1880474964388155,0.031083874565034454,0.8976625417089654,0.38367494910123856,-0.4300245145552995,0.061978234125213374,0.3315543808654667,0.23824004822337677,1,0,0,1,1,0,1,0,8142916,4510006
thornbo01,1962-07-10,0.3,44.4,22.2,55.8,283,6.2,3.0,2.5,1.3,44.6,"University of California, Irvine",4th round,1984,82,Bob Thornton,Power Forward,Right,225,1962,7,10,-0.8806969935637197,0.06926787999199856,0.0827257522440378,-0.883848376610385,-0.22680159163579666,-1.1109573843099605,-0.8855758149138601,-0.3590872045530264,-0.5921433040579877,-0.16659030282619894,0.8997242028846847,0.42877878925214047,1,0,0,0,1,0,1,0,1145000,985953
thornma01,1987-06-05,1.4,42.5,35.8,83.0,483,15.5,11.9,2.8,20.0,49.8,Louisiana State University,2nd round,2009,76,Marcus Thornton,Shooting Guard,Right,205,1987,6,5,-0.14367151134047068,-0.16548893256229227,0.9255202976865224,0.853082893585656,0.3694152575485289,0.6301874857781463,0.8976625417089654,-0.22801153037874444,0.03944448004623521,0.4589656930408242,-0.8047852631729693,-0.33337617486291427,1,0,1,0,0,0,0,1,35122638,18251470
thornsi01,1994-11-15,0.6,41.5,34.2,68.9,137,7.6,2.5,1.3,1.0,46.1,University of South Carolina,2nd round,2017,77,Sindarius Thornwell,Shooting Guard,Right,215,1994,11,15,-0.6796900438664699,-0.28904514969612966,0.826367998222701,-0.047311625155673595,-0.6620398915403544,-0.8488495544042239,-0.9857577450612098,-0.8833899012501544,-0.6022757284019057,0.0138585421354425,-0.5207003521633603,0.04770130719461309,1,0,1,0,0,0,0,1,815615,397680
thorpot01,1962-08-05,2.2,54.6,4.7,68.7,1257,16.0,14.0,8.2,106.4,54.6,Providence College,1st round,1984,81,Otis Thorpe,Center and Power Forward,Right,225,1962,8,5,0.39234702118552883,1.3295412947571401,-1.0017525231415123,-0.060083178612997605,2.676774463891869,0.7237974250301951,1.3184266483278342,2.1313506047583317,2.9575826910946237,1.0364019969180773,0.6156392918750757,0.42877878925214047,1,0,0,0,1,1,1,0,37611400,27958601
threase01,1961-09-10,3.8,48.5,29.3,81.5,951,14.7,9.8,1.8,48.0,49.6,West Virginia University Institute of Technology,6th round,1983,74,Sedale Threatt,Point Guard and Shooting Guard,Right,175,1961,9,10,1.4643840862375272,0.575848370240732,0.5227140811147468,0.7572962426557273,1.7645626846398508,0.4804115829748682,0.47689843509009655,-0.6649304442930178,0.9851374188119165,0.43490584704593915,-1.3729550851921872,-1.4766086210354963,1,1,1,0,0,0,0,1,9994000,7724882
tinslja01,1978-02-28,6.1,39.3,29.9,71.6,547,13.6,8.5,2.9,17.2,43.7,Iowa State University,1st round,2001,75,Jamaal Tinsley,Point Guard,Right,195,1978,2,28,3.005437367249775,-0.5608688273905722,0.5598961934136798,0.12510434651819738,0.560204649287513,0.274469716620361,0.21642541670698706,-0.18431963898731707,-0.05512481383033295,-0.27485960980318364,-1.0888701741825784,-0.7144536569204416,1,1,0,0,0,0,0,1,39960706,22959670
tisdawa01,1964-06-09,1.3,50.5,0.0,76.0,840,15.7,15.3,6.1,45.7,50.5,University of Oklahoma,1st round,1985,81,Wayman Tisdale,Power Forward,Left,240,1964,6,9,-0.21067382790622052,0.8229608045084067,-1.2930124028164887,0.406078522579322,1.43366233334255,0.6676314614789657,1.5788996667109438,1.2138208855383579,0.9074554988418786,0.5431751540229238,0.6156392918750757,1.0003950123384315,1,0,0,0,1,0,1,0,22616000,18026834
tolbera01,1958-09-10,0.5,49.5,0.0,54.4,261,9.8,3.6,2.3,2.9,49.5,Indiana University,1st round,1981,81,Ray Tolbert,Power Forward,Right,225,1958,9,10,-0.7466923604322199,0.6994045873745693,-1.2930124028164887,-0.9732492508116517,-0.2923854450460725,-0.4369658216952093,-0.7653574987370404,-0.44647098733588114,-0.5381037075570916,0.4228759240484962,0.6156392918750757,0.42877878925214047,1,0,0,0,1,0,1,0,100000,89812
tolbeto01,1965-10-16,0.9,46.0,29.6,71.6,312,10.5,6.5,4.0,6.6,46.8,"University of California, Irvine, University of Arizona",2nd round,1988,79,Tom Tolbert,Power Forward and Small Forward,Right,235,1965,10,16,-0.4786830941692202,0.26695782740613855,0.5413051372642135,0.12510434651819738,-0.14035014850406946,-0.3059119067423412,-0.1843023038824119,0.29629116631838376,-0.41313714064876944,0.09806800311754132,0.04746946985585768,0.8098562713096679,1,0,0,1,1,0,1,0,2642000,2091746
toneyan01,1957-11-23,4.2,50.0,34.2,79.7,468,16.1,15.9,2.2,26.9,51.2,University of Louisiana at Lafayette,1st round,1980,75,Andrew Toney,Shooting Guard,Right,178,1957,11,23,1.7323933525005273,0.761182695941488,0.826367998222701,0.6423522615398131,0.32469899385970447,0.7425194128806051,1.6991179828877636,-0.49016287872730835,0.2724902399563495,0.6273846150050235,-1.0888701741825784,-1.362285376418238,1,0,1,0,0,0,0,1,2880000,2674959
toneyse01,1962-04-13,2.1,36.5,34.1,78.1,112,7.8,3.7,0.9,0.0,40.6,University of Dayton,3rd round,1985,74,Sedric Toney,Point Guard,Right,178,1962,4,13,0.3253447046197788,-0.9068262353653165,0.8201709795062121,0.5401798338812218,-0.736566997688395,-0.8114055787034045,-0.7453211127075704,-1.058157466815864,-0.6360504762149658,-0.6477872227239094,-1.3729550851921872,-1.362285376418238,1,1,0,0,0,0,0,1,225000,184093
townska01,1995-11-15,2.6,53.7,39.2,83.6,323,25.0,22.3,11.9,45.4,57.5,University of Kentucky,1st round,2015,84,Karl-Anthony Towns,Center,Right,248,1995,11,15,0.6603562874485285,1.2183406993366865,1.136218934047144,0.8913975539576271,-0.10755822179893156,2.4087763315670725,2.98144668877384,3.747950586241144,0.8973230744979604,1.385269763843917,1.4678940249039027,1.3052569979844535,1,0,0,0,0,1,0,0,17880600,8855793
traylro01,1977-02-01,0.7,47.4,16.7,57.7,438,14.5,4.8,3.7,13.3,47.5,University of Michigan,1st round,1998,80,Robert Traylor,Power Forward and Center,Right,284,1977,2,1,-0.6126877273007201,0.4399365313935107,-0.2581102771628494,-0.7625186187658082,0.23526646648205563,0.4429676072740488,-0.5249208663834011,0.1652154921441018,-0.1868463303012671,0.182277464099641,0.3315543808654667,2.677135933391552,1,0,0,0,1,1,1,0,11820905,7859365
trentga01,1974-09-22,1.0,50.1,8.0,64.3,506,15.9,8.6,4.5,23.2,50.1,Ohio University,1st round,1995,80,Gary Trent,Small Forward and Power Forward and Center,Right,250,1974,9,22,-0.4116807776034703,0.7735383176548719,-0.7972509054973801,-0.34105735467412224,0.4379801952047263,0.7050754371797854,0.23646180273645695,0.5147506232755205,0.14752367304802735,0.495055462033153,0.3315543808654667,1.3814724943959589,1,0,0,1,1,1,1,0,11406473,7825768
trepaje01,1979-07-11,0.7,33.7,46.2,70.0,31,9.5,2.8,1.4,-0.2,36.6,University of Southern California,2nd round,2001,76,Jeff Trepagnier,Shooting Guard,Left,200,1979,7,11,-0.6126877273007201,-1.2527836433400608,1.570010244201364,0.022931918859607107,-0.9780348216080469,-0.4931317852464387,-0.9256485869728001,-0.8396980098587272,-0.6428054257775777,-1.1289841426216198,-0.8047852631729693,-0.5239149158916779,1,0,1,0,0,0,0,1,971496,625576
tripuke01,1959-02-16,3.0,47.3,36.1,84.9,707,16.2,17.2,3.8,44.4,48.2,University of Notre Dame,1st round,1981,78,Kelly Tripucka,Small Forward,Right,220,1959,2,16,0.9283655537115281,0.42758090968012674,0.9441113538359892,0.9744126514302328,1.0371781286349735,0.7612414007310144,1.9595910012708724,0.208907383535529,0.8635483266849003,0.26648692508174066,-0.23661544115375133,0.23824004822337677,1,0,0,1,0,0,1,0,5622000,5111521
tsakaja01,1979-06-10,0.3,49.0,0.0,65.7,315,11.8,4.8,3.9,9.9,49.0,N/A,1st round,2000,86,Jake Tsakalidis,Center,Right,285,1979,6,10,-0.8806969935637197,0.6376264788076507,-1.2930124028164887,-0.25165648047285505,-0.13140689576630457,-0.0625260646870143,-0.5249208663834011,0.2525992749269564,-0.3016804728656713,0.36272630906128245,2.0360638469231205,2.7152436815973044,0,0,0,0,0,1,0,0,12741982,7881518
tskitni01,1983-04-14,0.7,30.4,23.5,73.0,172,5.2,2.9,1.8,-1.6,33.8,N/A,1st round,2002,84,Nikoloz Tskitishvili,Small Forward and Power Forward,Right,225,1983,4,14,-0.6126877273007201,-1.6605191598817246,0.163286995558393,0.21450522071946454,-0.5577019429330974,-1.298177262814058,-0.9056122009433302,-0.6649304442930178,-0.6900900727158619,-1.4658219865500177,1.4678940249039027,0.42877878925214047,0,0,0,1,1,0,1,0,8907528,5632025
tuckeal02,1984-02-11,0.3,42.3,29.4,78.3,51,13.0,4.1,1.0,0.4,45.1,University of Wisconsin,1st round,2007,78,Alando Tucker,Small Forward and Shooting Guard,Right,205,1984,2,11,-0.8806969935637197,-0.19020017598906008,0.5289110998312355,0.5529513873385459,-0.9184131366896143,0.16213778951790256,-0.6651755685896907,-1.0144655754244365,-0.6225405770897418,-0.10644068783898512,-0.23661544115375133,-0.33337617486291427,1,0,1,1,0,0,1,1,3005520,1676552
tuckepj01,1985-05-05,1.4,42.2,36.1,74.4,582,10.9,7.4,5.7,30.0,50.1,University of Texas at Austin,2nd round,2006,78,P.J. Tucker,Small Forward and Shooting Guard and Power Forward,Right,245,1985,5,5,-0.14367151134047068,-0.2025557977024431,0.9441113538359892,0.30390609492073173,0.66454259789477,-0.2310239553407021,-0.003974829617182293,1.0390533199726488,0.3771919581768357,0.495055462033153,-0.23661544115375133,1.190933753367195,1,0,1,1,1,0,1,1,26149241,13082932
tucketr01,1959-12-20,2.0,46.1,40.8,75.4,756,12.9,8.2,2.0,34.3,51.2,University of Minnesota,1st round,1982,77,Trent Tucker,Shooting Guard,Right,193,1959,12,20,0.25834238805402887,0.27931344911952244,1.2353712335109652,0.36776386220735086,1.1832512566851332,0.14341580166749288,0.1563162586185771,-0.5775466615101631,0.5224233737729939,0.6273846150050235,-0.5207003521633603,-0.7906691533319471,1,0,1,0,0,0,0,1,3596000,3128076
turiaro01,1983-01-13,1.3,53.3,0.0,63.6,473,13.8,4.7,3.7,19.2,53.3,Gonzaga University,2nd round,2005,82,Ronny Turiaf,Center,Right,249,1983,1,13,-0.21067382790622052,1.168918212483151,-1.2930124028164887,-0.38575779177475533,0.3396044150893126,0.3119136923211807,-0.544957252412871,0.1652154921441018,0.012424681795787146,0.8800129979513208,0.8997242028846847,1.343364746190206,1,0,0,0,0,1,0,0,22581156,12267920
turkcmi01,1976-06-07,0.3,36.8,0.0,62.5,17,11.1,1.9,1.9,0.0,36.8,N/A,1st round,1998,81,Mirsad Turkcan,Power Forward,Right,236,1976,6,7,-0.8806969935637197,-0.8697593702251656,-1.2930124028164887,-0.4560013357900365,-1.0197700010509496,-0.19357997963988274,-1.1059760612380296,-0.6212385529015905,-0.6360504762149658,-1.104924296626735,0.6156392918750757,0.8479640195154206,0,0,0,0,1,0,1,0,2639545,1808807
turkohe01,1979-03-19,2.8,42.6,38.4,78.4,997,14.3,11.1,4.0,63.3,49.5,N/A,1st round,2000,82,Hedo Turkoglu,Power Forward and Small Forward,Right,220,1979,3,19,0.794360920580028,-0.15313331084890835,1.0866427843152329,0.5593371640672083,1.9016925599522456,0.40552363157322946,0.7373714534732057,0.29629116631838376,1.501891060351735,0.4228759240484962,0.8997242028846847,0.23824004822337677,0,0,0,1,1,0,1,0,90557891,50439446
turnean01,1964-12-13,3.1,42.2,23.7,76.4,170,12.0,4.5,1.5,1.8,43.2,University of Memphis,3rd round,1986,71,Andre Turner,Point Guard,Right,160,1964,12,13,0.995367870277278,-0.2025557977024431,0.17568103299137067,0.43162162949397,-0.5636641114249406,-0.025082088986194927,-0.5850300244718108,-0.7960061184672999,-0.5752559301514577,-0.3350092247903974,-2.2252098182210145,-2.0482248441217874,1,1,0,0,0,0,0,1,455000,374788
